"","Waterbody","DATE","ISITE","FSITE","AccessSite","YEAR","MONTH","DAY","DOW","MODE","ANGCNT","ANGTRIPS","SDAY","EDAY","STIME","ST","ETIME","ET","TRIPHOURS","PARTYHOURS","CTRIP","TARGET","WAE","YEP"
"2398","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","8:0",8,"13:30",13.5,5.5,16.5,1,"WAP",1,1
"2399","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","6:30",6.5,"15:15",15.25,8.75,17.5,1,"WAP",8,0
"2400","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",1,1,"2021-7-17","2021-7-17","15:15",15.25,"19:30",19.5,4.25,4.25,1,"WAP",6,0
"2401","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","12:0",12,"15:30",15.5,3.5,10.5,1,"WAP",18,0
"2402","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","6:30",6.5,"11:30",11.5,5,10,1,"WAP",12,0
"2403","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","10:0",10,"14:30",14.5,4.5,9,1,"WAP",0,0
"2404","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","10:0",10,"14:45",14.75,4.75,9.5,1,"WAP",12,0
"2405","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",1,1,"2021-7-17","2021-7-17","7:15",7.25,"11:30",11.5,4.25,4.25,1,"WAP",0,7
"2406","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","8:0",8,"12:30",12.5,4.5,9,1,"WAP",0,0
"2407","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","18:0",18,"20:45",20.75,2.75,8.25,1,"WAP",0,0
"2408","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",1,1,"2021-7-17","2021-7-17","5:30",5.5,"8:30",8.5,3,3,1,"WAP",6,0
"2409","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",1,1,"2021-7-17","2021-7-17","16:0",16,"21:45",21.75,5.75,5.75,1,"WAP",0,0
"2410","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",6,1,"2021-7-17","2021-7-17","12:30",12.5,"17:0",17,4.5,27,1,"WAP",0,0
"2411","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",4,1,"2021-7-17","2021-7-17","8:30",8.5,"15:15",15.25,6.75,27,1,"WAP",3,0
"2412","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","9:30",9.5,"14:45",14.75,5.25,15.75,1,"WAP",4,0
"2413","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",4,1,"2021-7-17","2021-7-17","9:30",9.5,"13:15",13.25,3.75,15,1,"WAP",2,0
"2414","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","7:45",7.75,"10:30",10.5,2.75,5.5,1,"WAP",2,0
"2415","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","7:0",7,"12:30",12.5,5.5,16.5,1,"WAP",2,0
"2416","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",1,1,"2021-7-17","2021-7-17","6:0",6,"8:30",8.5,2.5,2.5,1,"WAP",1,0
"2417","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",1,1,"2021-7-17","2021-7-17","11:0",11,"15:0",15,4,4,1,"WAP",2,0
"2418","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",4,1,"2021-7-17","2021-7-17","8:0",8,"11:0",11,3,12,1,"WAP",8,0
"2419","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",1,1,"2021-7-17","2021-7-17","5:30",5.5,"11:15",11.25,5.75,5.75,1,"WAP",6,0
"2420","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","7:0",7,"11:30",11.5,4.5,9,1,"WAP",1,0
"2421","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",1,1,"2021-7-17","2021-7-17","10:0",10,"14:30",14.5,4.5,4.5,1,"WAP",0,0
"2422","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","6:45",6.75,"14:45",14.75,8,24,1,"WAP",8,0
"2423","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","14:0",14,"18:0",18,4,8,1,"WAP",5,0
"2424","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","9:0",9,"11:45",11.75,2.75,8.25,1,"OTH",0,0
"2425","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","7:0",7,"11:30",11.5,4.5,9,1,"WAP",1,0
"2426","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","9:0",9,"16:30",16.5,7.5,22.5,1,"WAP",0,30
"2427","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","9:0",9,"14:0",14,5,15,1,"WAP",18,1
"2428","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","9:0",9,"11:45",11.75,2.75,5.5,1,"WAP",3,0
"2429","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",1,1,"2021-7-17","2021-7-17","5:0",5,"8:30",8.5,3.5,3.5,1,"WAP",0,0
"2430","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","9:0",9,"14:0",14,5,15,1,"WAP",18,1
"2431","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","9:0",9,"14:45",14.75,5.75,11.5,1,"WAP",2,0
"2432","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","12:0",12,"17:45",17.75,5.75,17.25,1,"WAP",3,0
"2433","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",4,1,"2021-7-17","2021-7-17","11:0",11,"14:45",14.75,3.75,15,1,"WAP",0,0
"2434","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","7:30",7.5,"11:15",11.25,3.75,11.25,1,"WAP",0,0
"2435","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","8:0",8,"15:15",15.25,7.25,14.5,1,"WAP",7,0
"2436","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","14:30",14.5,"17:30",17.5,3,6,1,"WAP",12,0
"2437","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",4,1,"2021-7-17","2021-7-17","6:0",6,"16:15",16.25,10.25,41,1,"WAP",14,2
"2438","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","10:0",10,"13:30",13.5,3.5,7,1,"WAP",0,0
"2439","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","7:30",7.5,"12:15",12.25,4.75,14.25,1,"WAP",11,1
"2440","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",1,1,"2021-7-17","2021-7-17","8:0",8,"13:30",13.5,5.5,5.5,1,"WAP",6,0
"2441","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","9:30",9.5,"14:0",14,4.5,9,1,"WAP",0,10
"2442","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","9:30",9.5,"14:0",14,4.5,9,1,"WAP",0,10
"2443","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","10:0",10,"14:15",14.25,4.25,8.5,1,"LMB",0,0
"2444","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","11:0",11,"17:0",17,6,12,1,"WAP",12,0
"2445","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","6:30",6.5,"11:30",11.5,5,10,1,"WAP",12,0
"2446","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","14:0",14,"17:45",17.75,3.75,11.25,1,"WAP",4,0
"2447","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","5:45",5.75,"11:45",11.75,6,18,1,"WAP",18,0
"2448","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","9:0",9,"16:30",16.5,7.5,22.5,1,"WAP",0,30
"2449","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","6:30",6.5,"9:15",9.25,2.75,5.5,1,"WAP",12,0
"2450","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","5:15",5.25,"11:30",11.5,6.25,12.5,1,"WAP",3,0
"2451","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","8:0",8,"13:45",13.75,5.75,17.25,1,"WAP",1,0
"2452","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","6:30",6.5,"11:30",11.5,5,15,1,"WAP",13,0
"2453","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",4,1,"2021-7-17","2021-7-17","10:0",10,"14:0",14,4,16,1,"WAP",2,1
"2454","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","7:0",7,"11:30",11.5,4.5,13.5,1,"WAP",1,0
"2455","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","6:30",6.5,"11:0",11,4.5,9,1,"WAP",6,0
"2456","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",1,1,"2021-7-17","2021-7-17","6:30",6.5,"11:30",11.5,5,5,1,"WAP",0,0
"2457","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","5:0",5,"10:30",10.5,5.5,16.5,1,"WAP",4,0
"2458","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","6:30",6.5,"12:15",12.25,5.75,17.25,1,"WAP",10,0
"2459","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","7:30",7.5,"13:15",13.25,5.75,17.25,1,"WAP",3,0
"2460","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",4,1,"2021-7-17","2021-7-17","6:0",6,"16:45",16.75,10.75,43,1,"WAP",1,0
"2461","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","5:0",5,"10:45",10.75,5.75,11.5,1,"WAP",5,0
"2462","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",1,1,"2021-7-17","2021-7-17","6:30",6.5,"11:30",11.5,5,5,1,"WAP",6,0
"2463","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","10:0",10,"16:0",16,6,12,1,"WAP",0,0
"2464","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","8:0",8,"13:45",13.75,5.75,17.25,1,"WAP",1,0
"2465","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",4,1,"2021-7-17","2021-7-17","7:30",7.5,"15:45",15.75,8.25,33,1,"WAP",13,0
"2466","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","8:30",8.5,"14:0",14,5.5,11,1,"WAP",0,0
"2467","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",1,1,"2021-7-17","2021-7-17","6:0",6,"9:30",9.5,3.5,3.5,1,"WAP",0,0
"2468","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","9:30",9.5,"14:0",14,4.5,9,1,"WAP",0,10
"2469","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","7:30",7.5,"14:15",14.25,6.75,13.5,1,"WAP",12,1
"2470","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","6:30",6.5,"13:15",13.25,6.75,13.5,1,"WAP",11,0
"2471","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","8:0",8,"11:0",11,3,6,1,"WAP",8,0
"2472","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",4,1,"2021-7-17","2021-7-17","7:30",7.5,"10:30",10.5,3,12,1,"WAP",4,0
"2473","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","6:30",6.5,"11:30",11.5,5,10,1,"WAP",0,0
"2474","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","10:0",10,"16:30",16.5,6.5,19.5,1,"WAP",5,0
"2475","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","6:30",6.5,"12:15",12.25,5.75,17.25,1,"WAP",10,0
"2476","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",1,1,"2021-7-17","2021-7-17","9:0",9,"14:15",14.25,5.25,5.25,1,"WAP",1,2
"2477","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","7:0",7,"12:0",12,5,10,1,"WAP",0,3
"2478","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","16:0",16,"20:30",20.5,4.5,9,1,"WAP",7,0
"2479","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","6:30",6.5,"9:45",9.75,3.25,6.5,1,"LMB",0,0
"2480","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","9:0",9,"14:45",14.75,5.75,11.5,1,"WAP",2,0
"2481","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","7:0",7,"10:0",10,3,6,1,"WAP",12,0
"2482","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",1,1,"2021-7-17","2021-7-17","6:45",6.75,"11:15",11.25,4.5,4.5,1,"WAP",0,0
"2483","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","5:30",5.5,"16:30",16.5,11,33,1,"WAP",10,0
"2484","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",1,1,"2021-7-17","2021-7-17","8:0",8,"13:45",13.75,5.75,5.75,1,"WAP",0,0
"2485","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","15:30",15.5,"18:45",18.75,3.25,6.5,1,"WAP",0,0
"2486","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","4:30",4.5,"15:30",15.5,11,22,1,"WAP",11,1
"2487","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","11:30",11.5,"15:0",15,3.5,7,1,"WAP",0,0
"2488","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","8:30",8.5,"14:45",14.75,6.25,12.5,1,"WAP",12,0
"2489","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","7:45",7.75,"12:0",12,4.25,8.5,1,"WAP",4,0
"2490","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","6:30",6.5,"11:30",11.5,5,10,1,"WAP",0,0
"2491","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","7:0",7,"11:30",11.5,4.5,13.5,1,"WAP",1,0
"2492","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","9:30",9.5,"14:30",14.5,5,10,1,"WAP",1,1
"2493","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",4,1,"2021-7-17","2021-7-17","6:30",6.5,"14:30",14.5,8,32,1,"WAP",16,0
"2494","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","6:0",6,"11:30",11.5,5.5,11,1,"WAP",11,0
"2495","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","6:30",6.5,"11:0",11,4.5,9,1,"WAP",5,0
"2496","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","8:0",8,"16:45",16.75,8.75,17.5,1,"WAP",1,0
"2497","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","17:0",17,"21:0",21,4,8,1,"OTH",0,0
"2498","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","13:45",13.75,"17:0",17,3.25,6.5,1,"OTH",0,0
"2499","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","8:0",8,"13:15",13.25,5.25,15.75,1,"WAP",0,4
"2500","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",1,1,"2021-7-17","2021-7-17","6:0",6,"9:15",9.25,3.25,3.25,1,"WAP",6,0
"2501","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",4,1,"2021-7-17","2021-7-17","8:30",8.5,"13:45",13.75,5.25,21,1,"WAP",2,1
"2502","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","7:0",7,"9:45",9.75,2.75,5.5,1,"WAP",2,0
"2503","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",4,1,"2021-7-17","2021-7-17","6:0",6,"11:45",11.75,5.75,23,1,"WAP",5,0
"2504","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",4,1,"2021-7-17","2021-7-17","8:0",8,"11:0",11,3,12,1,"WAP",8,0
"2505","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","9:0",9,"12:15",12.25,3.25,9.75,1,"OTH",0,0
"2506","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","6:30",6.5,"11:45",11.75,5.25,10.5,1,"WAP",12,1
"2507","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","8:30",8.5,"17:0",17,8.5,25.5,1,"WAP",0,0
"2508","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","6:30",6.5,"11:45",11.75,5.25,10.5,1,"WAP",12,1
"2509","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","7:0",7,"10:0",10,3,6,1,"WAP",12,0
"2510","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",1,1,"2021-7-17","2021-7-17","9:0",9,"15:45",15.75,6.75,6.75,1,"WAP",4,0
"2511","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","11:0",11,"18:0",18,7,14,1,"WAP",4,3
"2512","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",1,1,"2021-7-17","2021-7-17","9:0",9,"13:15",13.25,4.25,4.25,1,"WAP",6,0
"2513","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","6:30",6.5,"10:15",10.25,3.75,7.5,1,"WAP",1,0
"2514","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","10:0",10,"14:45",14.75,4.75,9.5,1,"WAP",12,0
"2515","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","6:30",6.5,"8:45",8.75,2.25,4.5,1,"LMB",0,0
"2516","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",1,1,"2021-7-17","2021-7-17","19:0",19,"21:45",21.75,2.75,2.75,1,"WAP",0,0
"2517","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","8:30",8.5,"13:30",13.5,5,15,1,"WAP",0,0
"2518","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","11:0",11,"17:0",17,6,12,1,"WAP",12,0
"2519","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","11:0",11,"15:15",15.25,4.25,8.5,1,"WAP",0,0
"2520","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","6:30",6.5,"9:15",9.25,2.75,5.5,1,"WAP",12,0
"2521","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","701","701","Bolles",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","6:30",6.5,"11:0",11,4.5,9,1,"WAP",12,0
"2522","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",2,1,"2021-7-17","2021-7-17","14:0",14,"17:30",17.5,3.5,7,1,"LMB",0,0
"2523","LK_ERIE_BUS_ROUTE_SIMU","2021-7-17","702","702","Sterling",2021,7,17,6,"BOAT",3,1,"2021-7-17","2021-7-17","6:0",6,"11:15",11.25,5.25,15.75,1,"WAP",4,1
