"","Waterbody","DATE","ISITE","FSITE","AccessSite","YEAR","MONTH","DAY","DOW","MODE","ANGCNT","ANGTRIPS","SDAY","EDAY","STIME","ST","ETIME","ET","TRIPHOURS","PARTYHOURS","CTRIP","TARGET","WAE","YEP"
"1045","LK_ERIE_BUS_ROUTE_SIMU","2021-9-15","701","701","Bolles",2021,9,15,3,"BOAT",2,1,"2021-9-15","2021-9-15","9:0",9,"13:45",13.75,4.75,9.5,1,"OTH",0,0
"1046","LK_ERIE_BUS_ROUTE_SIMU","2021-9-15","702","702","Sterling",2021,9,15,3,"BOAT",1,1,"2021-9-15","2021-9-15","9:30",9.5,"15:15",15.25,5.75,5.75,1,"OTH",0,0
"1047","LK_ERIE_BUS_ROUTE_SIMU","2021-9-15","701","701","Bolles",2021,9,15,3,"BOAT",3,1,"2021-9-15","2021-9-15","7:0",7,"13:30",13.5,6.5,19.5,1,"WAP",0,28
"1048","LK_ERIE_BUS_ROUTE_SIMU","2021-9-15","702","702","Sterling",2021,9,15,3,"BOAT",2,1,"2021-9-15","2021-9-15","7:0",7,"14:45",14.75,7.75,15.5,1,"WAP",0,20
"1049","LK_ERIE_BUS_ROUTE_SIMU","2021-9-15","701","701","Bolles",2021,9,15,3,"BOAT",1,1,"2021-9-15","2021-9-15","7:30",7.5,"13:30",13.5,6,6,1,"WAP",0,5
"1050","LK_ERIE_BUS_ROUTE_SIMU","2021-9-15","701","701","Bolles",2021,9,15,3,"BOAT",2,1,"2021-9-15","2021-9-15","12:30",12.5,"16:15",16.25,3.75,7.5,1,"WAP",0,12
"1051","LK_ERIE_BUS_ROUTE_SIMU","2021-9-15","702","702","Sterling",2021,9,15,3,"BOAT",1,1,"2021-9-15","2021-9-15","6:30",6.5,"14:0",14,7.5,7.5,1,"WAP",0,5
"1052","LK_ERIE_BUS_ROUTE_SIMU","2021-9-15","702","702","Sterling",2021,9,15,3,"BOAT",1,1,"2021-9-15","2021-9-15","7:15",7.25,"10:15",10.25,3,3,1,"WAP",0,0
"1053","LK_ERIE_BUS_ROUTE_SIMU","2021-9-15","701","701","Bolles",2021,9,15,3,"BOAT",2,1,"2021-9-15","2021-9-15","8:30",8.5,"15:0",15,6.5,13,1,"WAP",0,38
"1054","LK_ERIE_BUS_ROUTE_SIMU","2021-9-15","702","702","Sterling",2021,9,15,3,"BOAT",2,1,"2021-9-15","2021-9-15","13:30",13.5,"16:45",16.75,3.25,6.5,1,"WAP",0,8
"1055","LK_ERIE_BUS_ROUTE_SIMU","2021-9-15","702","702","Sterling",2021,9,15,3,"BOAT",3,1,"2021-9-15","2021-9-15","9:0",9,"13:0",13,4,12,1,"WAP",0,5
"1056","LK_ERIE_BUS_ROUTE_SIMU","2021-9-15","702","702","Sterling",2021,9,15,3,"BOAT",2,1,"2021-9-15","2021-9-15","6:30",6.5,"10:0",10,3.5,7,1,"WAP",0,1
"1057","LK_ERIE_BUS_ROUTE_SIMU","2021-9-15","701","701","Bolles",2021,9,15,3,"BOAT",2,1,"2021-9-15","2021-9-15","9:0",9,"13:45",13.75,4.75,9.5,1,"WAP",0,15
"1058","LK_ERIE_BUS_ROUTE_SIMU","2021-9-15","702","702","Sterling",2021,9,15,3,"BOAT",1,1,"2021-9-15","2021-9-15","9:30",9.5,"16:45",16.75,7.25,7.25,1,"OTH",0,0
"1059","LK_ERIE_BUS_ROUTE_SIMU","2021-9-15","702","702","Sterling",2021,9,15,3,"BOAT",2,1,"2021-9-15","2021-9-15","9:45",9.75,"15:0",15,5.25,10.5,1,"WAP",0,20
"1060","LK_ERIE_BUS_ROUTE_SIMU","2021-9-15","702","702","Sterling",2021,9,15,3,"BOAT",3,1,"2021-9-15","2021-9-15","10:0",10,"15:30",15.5,5.5,16.5,1,"WAP",0,10
"1061","LK_ERIE_BUS_ROUTE_SIMU","2021-9-15","702","702","Sterling",2021,9,15,3,"BOAT",2,1,"2021-9-15","2021-9-15","14:0",14,"18:30",18.5,4.5,9,1,"WAP",0,0
"1062","LK_ERIE_BUS_ROUTE_SIMU","2021-9-15","702","702","Sterling",2021,9,15,3,"BOAT",3,1,"2021-9-15","2021-9-15","8:0",8,"13:0",13,5,15,1,"WAP",0,6
"1063","LK_ERIE_BUS_ROUTE_SIMU","2021-9-15","701","701","Bolles",2021,9,15,3,"BOAT",1,1,"2021-9-15","2021-9-15","10:0",10,"18:30",18.5,8.5,8.5,1,"WAP",0,2
"1064","LK_ERIE_BUS_ROUTE_SIMU","2021-9-15","702","702","Sterling",2021,9,15,3,"BOAT",2,1,"2021-9-15","2021-9-15","7:30",7.5,"13:15",13.25,5.75,11.5,1,"WAP",0,9
"1065","LK_ERIE_BUS_ROUTE_SIMU","2021-9-15","702","702","Sterling",2021,9,15,3,"BOAT",2,1,"2021-9-15","2021-9-15","12:30",12.5,"14:0",14,1.5,3,1,"WAP",0,0
"1066","LK_ERIE_BUS_ROUTE_SIMU","2021-9-15","701","701","Bolles",2021,9,15,3,"BOAT",2,1,"2021-9-15","2021-9-15","10:0",10,"14:45",14.75,4.75,9.5,1,"WAP",1,0
"1067","LK_ERIE_BUS_ROUTE_SIMU","2021-9-15","702","702","Sterling",2021,9,15,3,"BOAT",2,1,"2021-9-15","2021-9-15","6:0",6,"14:30",14.5,8.5,17,1,"WAP",0,24
"1068","LK_ERIE_BUS_ROUTE_SIMU","2021-9-15","701","701","Bolles",2021,9,15,3,"BOAT",1,1,"2021-9-15","2021-9-15","8:0",8,"13:30",13.5,5.5,5.5,1,"WAP",0,0
"1069","LK_ERIE_BUS_ROUTE_SIMU","2021-9-15","702","702","Sterling",2021,9,15,3,"BOAT",1,1,"2021-9-15","2021-9-15","17:30",17.5,"20:0",20,2.5,2.5,1,"OTH",0,0
"1070","LK_ERIE_BUS_ROUTE_SIMU","2021-9-15","702","702","Sterling",2021,9,15,3,"BOAT",2,1,"2021-9-15","2021-9-15","6:15",6.25,"14:30",14.5,8.25,16.5,1,"WAP",0,33
"1071","LK_ERIE_BUS_ROUTE_SIMU","2021-9-15","702","702","Sterling",2021,9,15,3,"BOAT",3,1,"2021-9-15","2021-9-15","8:30",8.5,"14:45",14.75,6.25,18.75,1,"WAP",0,15
"1072","LK_ERIE_BUS_ROUTE_SIMU","2021-9-15","702","702","Sterling",2021,9,15,3,"BOAT",3,1,"2021-9-15","2021-9-15","10:30",10.5,"14:30",14.5,4,12,1,"WAP",0,18
"1073","LK_ERIE_BUS_ROUTE_SIMU","2021-9-15","702","702","Sterling",2021,9,15,3,"BOAT",3,1,"2021-9-15","2021-9-15","8:0",8,"16:15",16.25,8.25,24.75,1,"WAP",0,40
"1074","LK_ERIE_BUS_ROUTE_SIMU","2021-9-15","702","702","Sterling",2021,9,15,3,"BOAT",1,1,"2021-9-15","2021-9-15","10:0",10,"11:45",11.75,1.75,1.75,1,"OTH",0,0
"1075","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",3,1,"2021-9-16","2021-9-16","9:30",9.5,"15:0",15,5.5,16.5,1,"WAP",0,14
"1076","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",2,1,"2021-9-16","2021-9-16","13:30",13.5,"15:0",15,1.5,3,1,"WAP",0,11
"1077","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",2,1,"2021-9-16","2021-9-16","9:0",9,"14:15",14.25,5.25,10.5,1,"WAP",0,30
"1078","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",4,1,"2021-9-16","2021-9-16","8:30",8.5,"13:0",13,4.5,18,1,"WAP",0,40
"1079","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",2,1,"2021-9-16","2021-9-16","17:30",17.5,"20:45",20.75,3.25,6.5,1,"OTH",0,0
"1080","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","701","701","Bolles",2021,9,16,4,"BOAT",1,1,"2021-9-16","2021-9-16","10:0",10,"18:30",18.5,8.5,8.5,1,"WAP",0,2
"1081","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",1,1,"2021-9-16","2021-9-16","7:30",7.5,"9:15",9.25,1.75,1.75,1,"WAP",0,0
"1082","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",3,1,"2021-9-16","2021-9-16","6:0",6,"9:45",9.75,3.75,11.25,1,"WAP",0,0
"1083","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","701","701","Bolles",2021,9,16,4,"BOAT",2,1,"2021-9-16","2021-9-16","17:0",17,"19:15",19.25,2.25,4.5,1,"WAP",0,0
"1084","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",3,1,"2021-9-16","2021-9-16","7:0",7,"12:15",12.25,5.25,15.75,1,"WAP",0,15
"1085","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",2,1,"2021-9-16","2021-9-16","9:0",9,"18:45",18.75,9.75,19.5,1,"OTH",0,0
"1086","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",2,1,"2021-9-16","2021-9-16","13:30",13.5,"16:45",16.75,3.25,6.5,1,"WAP",0,8
"1087","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","701","701","Bolles",2021,9,16,4,"BOAT",1,1,"2021-9-16","2021-9-16","9:0",9,"15:0",15,6,6,1,"WAP",0,45
"1088","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",6,1,"2021-9-16","2021-9-16","8:0",8,"15:0",15,7,42,1,"WAP",0,6
"1089","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","701","701","Bolles",2021,9,16,4,"BOAT",4,1,"2021-9-16","2021-9-16","8:30",8.5,"17:0",17,8.5,34,1,"WAP",0,0
"1090","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","701","701","Bolles",2021,9,16,4,"BOAT",2,1,"2021-9-16","2021-9-16","7:15",7.25,"9:30",9.5,2.25,4.5,1,"OTH",0,0
"1091","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","701","701","Bolles",2021,9,16,4,"BOAT",2,1,"2021-9-16","2021-9-16","11:0",11,"15:30",15.5,4.5,9,1,"WAP",0,35
"1092","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","701","701","Bolles",2021,9,16,4,"BOAT",2,1,"2021-9-16","2021-9-16","9:30",9.5,"14:0",14,4.5,9,1,"WAP",0,40
"1093","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",2,1,"2021-9-16","2021-9-16","14:0",14,"17:0",17,3,6,1,"WAP",0,0
"1094","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","701","701","Bolles",2021,9,16,4,"BOAT",3,1,"2021-9-16","2021-9-16","18:0",18,"19:30",19.5,1.5,4.5,1,"WAP",0,0
"1095","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",2,1,"2021-9-16","2021-9-16","9:15",9.25,"16:30",16.5,7.25,14.5,1,"WAP",0,31
"1096","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","701","701","Bolles",2021,9,16,4,"BOAT",2,1,"2021-9-16","2021-9-16","7:0",7,"12:0",12,5,10,1,"WAP",0,1
"1097","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","701","701","Bolles",2021,9,16,4,"BOAT",3,1,"2021-9-16","2021-9-16","18:0",18,"19:30",19.5,1.5,4.5,1,"WAP",0,0
"1098","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",3,1,"2021-9-16","2021-9-16","7:30",7.5,"12:0",12,4.5,13.5,1,"WAP",0,7
"1099","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",2,1,"2021-9-16","2021-9-16","7:0",7,"13:15",13.25,6.25,12.5,1,"WAP",0,13
"1100","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",2,1,"2021-9-16","2021-9-16","18:0",18,"19:45",19.75,1.75,3.5,1,"WAP",0,0
"1101","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",2,1,"2021-9-16","2021-9-16","9:30",9.5,"14:0",14,4.5,9,1,"WAP",0,4
"1102","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",3,1,"2021-9-16","2021-9-16","7:0",7,"12:15",12.25,5.25,15.75,1,"WAP",0,15
"1103","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",1,1,"2021-9-16","2021-9-16","7:15",7.25,"10:15",10.25,3,3,1,"WAP",0,0
"1104","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",2,1,"2021-9-16","2021-9-16","9:0",9,"15:0",15,6,12,1,"OTH",0,0
"1105","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",1,1,"2021-9-16","2021-9-16","12:0",12,"16:45",16.75,4.75,4.75,1,"WAP",0,4
"1106","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",2,1,"2021-9-16","2021-9-16","9:0",9,"13:0",13,4,8,1,"WAP",0,12
"1107","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",2,1,"2021-9-16","2021-9-16","7:0",7,"9:45",9.75,2.75,5.5,1,"WAP",0,4
"1108","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",3,1,"2021-9-16","2021-9-16","17:0",17,"20:0",20,3,9,1,"WAP",0,0
"1109","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",2,1,"2021-9-16","2021-9-16","8:30",8.5,"14:15",14.25,5.75,11.5,1,"OTH",0,0
"1110","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",1,1,"2021-9-16","2021-9-16","7:0",7,"13:0",13,6,6,1,"OTH",0,0
"1111","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",2,1,"2021-9-16","2021-9-16","9:0",9,"14:0",14,5,10,1,"WAP",0,20
"1112","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",2,1,"2021-9-16","2021-9-16","14:0",14,"18:0",18,4,8,1,"WAP",0,0
"1113","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",4,1,"2021-9-16","2021-9-16","11:30",11.5,"19:0",19,7.5,30,1,"WAP",0,20
"1114","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","701","701","Bolles",2021,9,16,4,"BOAT",2,1,"2021-9-16","2021-9-16","9:0",9,"14:30",14.5,5.5,11,1,"LMB",0,0
"1115","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",2,1,"2021-9-16","2021-9-16","14:0",14,"18:30",18.5,4.5,9,1,"WAP",0,0
"1116","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",3,1,"2021-9-16","2021-9-16","10:0",10,"15:30",15.5,5.5,16.5,1,"WAP",0,10
"1117","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",2,1,"2021-9-16","2021-9-16","10:0",10,"15:30",15.5,5.5,11,1,"WAP",0,3
"1118","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",2,1,"2021-9-16","2021-9-16","10:30",10.5,"14:45",14.75,4.25,8.5,1,"WAP",0,0
"1119","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","701","701","Bolles",2021,9,16,4,"BOAT",2,1,"2021-9-16","2021-9-16","9:30",9.5,"14:30",14.5,5,10,1,"WAP",0,6
"1120","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",1,1,"2021-9-16","2021-9-16","6:0",6,"14:45",14.75,8.75,8.75,1,"WAP",1,15
"1121","LK_ERIE_BUS_ROUTE_SIMU","2021-9-16","702","702","Sterling",2021,9,16,4,"BOAT",1,1,"2021-9-16","2021-9-16","12:0",12,"16:45",16.75,4.75,4.75,1,"WAP",0,15
"1122","LK_ERIE_BUS_ROUTE_SIMU","2021-9-17","702","702","Sterling",2021,9,17,5,"BOAT",3,1,"2021-9-17","2021-9-17","6:0",6,"9:45",9.75,3.75,11.25,1,"WAP",0,0
"1123","LK_ERIE_BUS_ROUTE_SIMU","2021-9-17","702","702","Sterling",2021,9,17,5,"BOAT",3,1,"2021-9-17","2021-9-17","9:30",9.5,"16:0",16,6.5,19.5,1,"WAP",0,21
"1124","LK_ERIE_BUS_ROUTE_SIMU","2021-9-17","702","702","Sterling",2021,9,17,5,"BOAT",2,1,"2021-9-17","2021-9-17","7:0",7,"11:45",11.75,4.75,9.5,1,"WAP",0,9
"1125","LK_ERIE_BUS_ROUTE_SIMU","2021-9-17","702","702","Sterling",2021,9,17,5,"BOAT",2,1,"2021-9-17","2021-9-17","10:0",10,"15:30",15.5,5.5,11,1,"WAP",0,3
"1126","LK_ERIE_BUS_ROUTE_SIMU","2021-9-17","702","702","Sterling",2021,9,17,5,"BOAT",2,1,"2021-9-17","2021-9-17","11:0",11,"15:30",15.5,4.5,9,1,"OTH",0,0
"1127","LK_ERIE_BUS_ROUTE_SIMU","2021-9-17","702","702","Sterling",2021,9,17,5,"BOAT",2,1,"2021-9-17","2021-9-17","9:0",9,"15:0",15,6,12,1,"WAP",0,9
"1128","LK_ERIE_BUS_ROUTE_SIMU","2021-9-17","702","702","Sterling",2021,9,17,5,"BOAT",2,1,"2021-9-17","2021-9-17","6:30",6.5,"10:0",10,3.5,7,1,"WAP",0,1
"1129","LK_ERIE_BUS_ROUTE_SIMU","2021-9-17","701","701","Bolles",2021,9,17,5,"BOAT",4,1,"2021-9-17","2021-9-17","8:30",8.5,"17:0",17,8.5,34,1,"WAP",0,0
"1130","LK_ERIE_BUS_ROUTE_SIMU","2021-9-17","702","702","Sterling",2021,9,17,5,"BOAT",2,1,"2021-9-17","2021-9-17","8:0",8,"14:15",14.25,6.25,12.5,1,"WAP",0,13
"1131","LK_ERIE_BUS_ROUTE_SIMU","2021-9-17","702","702","Sterling",2021,9,17,5,"BOAT",2,1,"2021-9-17","2021-9-17","12:0",12,"14:30",14.5,2.5,5,1,"WAP",0,0
"1132","LK_ERIE_BUS_ROUTE_SIMU","2021-9-17","702","702","Sterling",2021,9,17,5,"BOAT",2,1,"2021-9-17","2021-9-17","9:15",9.25,"16:30",16.5,7.25,14.5,1,"WAP",0,31
"1133","LK_ERIE_BUS_ROUTE_SIMU","2021-9-17","701","701","Bolles",2021,9,17,5,"BOAT",2,1,"2021-9-17","2021-9-17","17:0",17,"19:45",19.75,2.75,5.5,1,"WAP",0,40
"1134","LK_ERIE_BUS_ROUTE_SIMU","2021-9-17","702","702","Sterling",2021,9,17,5,"BOAT",2,1,"2021-9-17","2021-9-17","6:30",6.5,"10:30",10.5,4,8,1,"WAP",0,11
"1135","LK_ERIE_BUS_ROUTE_SIMU","2021-9-17","702","702","Sterling",2021,9,17,5,"BOAT",2,1,"2021-9-17","2021-9-17","7:30",7.5,"12:15",12.25,4.75,9.5,1,"WAP",0,0
"1136","LK_ERIE_BUS_ROUTE_SIMU","2021-9-17","702","702","Sterling",2021,9,17,5,"BOAT",4,1,"2021-9-17","2021-9-17","7:30",7.5,"10:45",10.75,3.25,13,1,"WAP",0,5
"1137","LK_ERIE_BUS_ROUTE_SIMU","2021-9-17","702","702","Sterling",2021,9,17,5,"BOAT",6,1,"2021-9-17","2021-9-17","8:0",8,"15:0",15,7,42,1,"WAP",0,6
"1138","LK_ERIE_BUS_ROUTE_SIMU","2021-9-17","702","702","Sterling",2021,9,17,5,"BOAT",2,1,"2021-9-17","2021-9-17","8:0",8,"14:45",14.75,6.75,13.5,1,"WAP",0,3
"1139","LK_ERIE_BUS_ROUTE_SIMU","2021-9-17","702","702","Sterling",2021,9,17,5,"BOAT",3,1,"2021-9-17","2021-9-17","9:0",9,"15:30",15.5,6.5,19.5,1,"WAP",0,0
"1140","LK_ERIE_BUS_ROUTE_SIMU","2021-9-17","702","702","Sterling",2021,9,17,5,"BOAT",3,1,"2021-9-17","2021-9-17","9:0",9,"13:30",13.5,4.5,13.5,1,"WAP",0,15
"1141","LK_ERIE_BUS_ROUTE_SIMU","2021-9-17","702","702","Sterling",2021,9,17,5,"BOAT",2,1,"2021-9-17","2021-9-17","11:0",11,"15:30",15.5,4.5,9,1,"OTH",0,0
"1142","LK_ERIE_BUS_ROUTE_SIMU","2021-9-17","701","701","Bolles",2021,9,17,5,"BOAT",2,1,"2021-9-17","2021-9-17","17:0",17,"19:30",19.5,2.5,5,1,"WAP",0,0
"1143","LK_ERIE_BUS_ROUTE_SIMU","2021-9-17","701","701","Bolles",2021,9,17,5,"BOAT",3,1,"2021-9-17","2021-9-17","11:0",11,"16:15",16.25,5.25,15.75,1,"OTH",0,0
"1144","LK_ERIE_BUS_ROUTE_SIMU","2021-9-17","702","702","Sterling",2021,9,17,5,"BOAT",2,1,"2021-9-17","2021-9-17","7:45",7.75,"13:0",13,5.25,10.5,1,"WAP",0,5
"1145","LK_ERIE_BUS_ROUTE_SIMU","2021-9-17","701","701","Bolles",2021,9,17,5,"BOAT",2,1,"2021-9-17","2021-9-17","17:0",17,"19:30",19.5,2.5,5,1,"WAP",0,0
"1146","LK_ERIE_BUS_ROUTE_SIMU","2021-9-17","701","701","Bolles",2021,9,17,5,"BOAT",2,1,"2021-9-17","2021-9-17","10:0",10,"12:15",12.25,2.25,4.5,1,"OTH",0,0
"1147","LK_ERIE_BUS_ROUTE_SIMU","2021-9-17","702","702","Sterling",2021,9,17,5,"BOAT",2,1,"2021-9-17","2021-9-17","9:0",9,"14:15",14.25,5.25,10.5,1,"WAP",0,30
"1148","LK_ERIE_BUS_ROUTE_SIMU","2021-9-17","701","701","Bolles",2021,9,17,5,"BOAT",2,1,"2021-9-17","2021-9-17","8:0",8,"14:0",14,6,12,1,"WAP",0,6
"1149","LK_ERIE_BUS_ROUTE_SIMU","2021-9-17","701","701","Bolles",2021,9,17,5,"BOAT",2,1,"2021-9-17","2021-9-17","8:30",8.5,"14:45",14.75,6.25,12.5,1,"OTH",0,0
"1150","LK_ERIE_BUS_ROUTE_SIMU","2021-9-18","702","702","Sterling",2021,9,18,6,"BOAT",1,1,"2021-9-18","2021-9-18","7:30",7.5,"12:0",12,4.5,4.5,1,"WAP",0,0
"1151","LK_ERIE_BUS_ROUTE_SIMU","2021-9-18","702","702","Sterling",2021,9,18,6,"BOAT",2,1,"2021-9-18","2021-9-18","7:0",7,"14:45",14.75,7.75,15.5,1,"WAP",0,20
"1152","LK_ERIE_BUS_ROUTE_SIMU","2021-9-18","702","702","Sterling",2021,9,18,6,"BOAT",1,1,"2021-9-18","2021-9-18","7:30",7.5,"12:0",12,4.5,4.5,1,"WAP",0,0
"1153","LK_ERIE_BUS_ROUTE_SIMU","2021-9-18","702","702","Sterling",2021,9,18,6,"BOAT",3,1,"2021-9-18","2021-9-18","14:0",14,"18:30",18.5,4.5,13.5,1,"WAP",0,0
"1154","LK_ERIE_BUS_ROUTE_SIMU","2021-9-18","702","702","Sterling",2021,9,18,6,"BOAT",2,1,"2021-9-18","2021-9-18","9:30",9.5,"17:0",17,7.5,15,1,"WAP",0,5
"1155","LK_ERIE_BUS_ROUTE_SIMU","2021-9-18","702","702","Sterling",2021,9,18,6,"BOAT",2,1,"2021-9-18","2021-9-18","7:30",7.5,"13:0",13,5.5,11,1,"WAP",0,1
"1156","LK_ERIE_BUS_ROUTE_SIMU","2021-9-18","701","701","Bolles",2021,9,18,6,"BOAT",2,1,"2021-9-18","2021-9-18","11:0",11,"15:30",15.5,4.5,9,1,"WAP",0,0
"1157","LK_ERIE_BUS_ROUTE_SIMU","2021-9-18","702","702","Sterling",2021,9,18,6,"BOAT",2,1,"2021-9-18","2021-9-18","12:30",12.5,"15:15",15.25,2.75,5.5,1,"WAP",0,0
"1158","LK_ERIE_BUS_ROUTE_SIMU","2021-9-18","702","702","Sterling",2021,9,18,6,"BOAT",2,1,"2021-9-18","2021-9-18","13:0",13,"18:15",18.25,5.25,10.5,1,"WAP",0,0
"1159","LK_ERIE_BUS_ROUTE_SIMU","2021-9-18","702","702","Sterling",2021,9,18,6,"BOAT",3,1,"2021-9-18","2021-9-18","12:0",12,"16:30",16.5,4.5,13.5,1,"WAP",0,10
"1160","LK_ERIE_BUS_ROUTE_SIMU","2021-9-18","701","701","Bolles",2021,9,18,6,"BOAT",3,1,"2021-9-18","2021-9-18","7:0",7,"13:30",13.5,6.5,19.5,1,"WAP",0,28
"1161","LK_ERIE_BUS_ROUTE_SIMU","2021-9-18","702","702","Sterling",2021,9,18,6,"BOAT",2,1,"2021-9-18","2021-9-18","10:0",10,"16:45",16.75,6.75,13.5,1,"WAP",0,0
"1162","LK_ERIE_BUS_ROUTE_SIMU","2021-9-18","702","702","Sterling",2021,9,18,6,"BOAT",3,1,"2021-9-18","2021-9-18","18:0",18,"19:0",19,1,3,1,"WAP",0,0
"1163","LK_ERIE_BUS_ROUTE_SIMU","2021-9-18","701","701","Bolles",2021,9,18,6,"BOAT",3,1,"2021-9-18","2021-9-18","8:0",8,"13:0",13,5,15,1,"WAP",0,20
"1164","LK_ERIE_BUS_ROUTE_SIMU","2021-9-18","702","702","Sterling",2021,9,18,6,"BOAT",2,1,"2021-9-18","2021-9-18","7:0",7,"9:45",9.75,2.75,5.5,1,"WAP",0,4
"1165","LK_ERIE_BUS_ROUTE_SIMU","2021-9-18","702","702","Sterling",2021,9,18,6,"BOAT",2,1,"2021-9-18","2021-9-18","7:30",7.5,"14:30",14.5,7,14,1,"WAP",0,25
"1166","LK_ERIE_BUS_ROUTE_SIMU","2021-9-18","701","701","Bolles",2021,9,18,6,"BOAT",2,1,"2021-9-18","2021-9-18","9:0",9,"14:30",14.5,5.5,11,1,"LMB",0,0
"1167","LK_ERIE_BUS_ROUTE_SIMU","2021-9-18","701","701","Bolles",2021,9,18,6,"BOAT",3,1,"2021-9-18","2021-9-18","18:0",18,"19:30",19.5,1.5,4.5,1,"WAP",0,0
"1168","LK_ERIE_BUS_ROUTE_SIMU","2021-9-18","701","701","Bolles",2021,9,18,6,"BOAT",3,1,"2021-9-18","2021-9-18","18:0",18,"19:30",19.5,1.5,4.5,1,"WAP",0,0
"1169","LK_ERIE_BUS_ROUTE_SIMU","2021-9-18","702","702","Sterling",2021,9,18,6,"BOAT",2,1,"2021-9-18","2021-9-18","8:0",8,"10:15",10.25,2.25,4.5,1,"WAP",0,1
"1170","LK_ERIE_BUS_ROUTE_SIMU","2021-9-18","702","702","Sterling",2021,9,18,6,"BOAT",2,1,"2021-9-18","2021-9-18","12:30",12.5,"15:15",15.25,2.75,5.5,1,"WAP",0,0
